1605
4 1 0 1 1 155 0 0 132 1
4 23 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 9 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 33 6 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 12 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 51 0 1 1 155 0 0 132 1
4 1 14 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 32 0 1 1 155 0 0 132 1
4 6 8 1 1 155 0 0 132 1
4 0 0 1 1 155 0 0 132 1
4 2 7 1 1 155 0 0 132 1
4 9 13 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 17 16 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 43 5 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 5 0 1 1 155 0 0 136 1
4 21 0 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 31 3 1 1 155 0 0 136 1
4 14 0 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 17 16 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 1 12 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 136 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 5 4 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 20 14 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 3 9 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 15 13 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 140 1
4 0 0 1 1 155 0 0 144 1
4 10 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 15 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 12 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 12 2 1 1 155 0 0 144 1
4 37 7 1 1 155 0 0 144 1
4 22 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 3 14 1 1 155 0 0 144 1
4 40 0 1 1 155 0 0 144 1
4 3 6 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 4 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 144 1
4 0 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 17 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 28 10 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 16 11 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 25 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 22 0 1 1 155 0 0 148 1
4 22 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 148 1
4 10 0 1 1 155 0 0 148 1
4 0 0 1 1 155 0 0 152 1
4 8 14 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 152 1
4 32 5 1 1 155 0 0 152 1
4 11 13 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 152 1
4 0 12 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 152 1
4 31 11 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 152 1
4 28 3 1 1 155 0 0 152 1
4 19 13 1 1 155 0 0 152 1
4 5 5 1 1 155 0 0 152 1
4 0 0 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 13 7 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 6 8 1 1 155 0 0 156 1
4 16 1 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 41 3 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 27 11 1 1 155 0 0 156 1
4 8 1 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 37 7 1 1 155 0 0 156 1
4 8 5 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 18 13 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 2 14 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 76 2 1 1 155 0 0 156 1
4 0 0 1 1 155 0 0 156 1
4 85 2 1 1 155 0 0 156 1
4 11 10 1 1 155 0 0 160 1
4 0 0 1 1 155 0 0 160 1
4 0 0 1 1 155 0 0 160 1
4 7 0 1 1 155 0 0 160 1
4 0 0 1 1 155 0 0 160 1
4 0 0 1 1 155 0 0 160 1
4 15 13 1 1 155 0 0 160 1
4 0 0 1 1 155 0 0 160 1
4 26 2 1 1 155 0 0 160 1
4 7 15 1 1 155 0 0 160 1
4 8 4 1 1 155 0 0 160 1
4 14 6 1 1 155 0 0 160 1
4 72 2 1 1 155 0 0 160 1
4 0 0 1 1 155 0 0 160 1
4 21 6 1 1 155 0 0 160 1
4 0 0 1 1 155 0 0 160 1
4 17 10 1 1 155 0 0 160 1
4 0 0 1 1 155 0 0 160 1
4 11 10 1 1 155 0 0 160 1
4 0 0 1 1 155 0 0 160 1
4 8 0 1 1 155 0 0 160 1
4 0 0 1 1 155 0 0 160 1
4 0 0 1 1 155 0 0 160 1
4 0 0 1 1 155 0 0 160 1
